,SS-15-5737 (14-5753),SB-17-1212,SB-17-4207,SB-18-831,SB-18-702,SB-18-1188,S17-64584-1B,SB-19-2801,SS-18-7192 (S8-1249)
ZFAS1,1.1565346264839174,1.088294975757599,1.059059216976166,0.9717007660865784,1.06134197473526,1.017013783454895,0.9694413304328918,0.9450357723236084,0.9019014310836792
USP14,0.9282202625274658,1.1093725633621214,1.0251686596870422,0.9472913718223572,1.0315848660469056,0.9590321254730224,0.9761912202835082,0.8638206934928894,0.9120931673049928
CIZ1,1.0129398703575134,1.0235032224655152,1.0113776350021362,1.0719137048721312,1.050093984603882,0.9958040595054628,1.0788246965408326,1.021299057006836,1.064655349254608
NEDD4L,0.978425805568695,1.163730082511902,1.0477500081062316,1.0895315432548522,0.9107740879058838,0.8820315504074097,0.8605988764762877,0.9272811722755432,1.1353055596351624
RUVBL2,1.0319628024101255,1.1529072713851929,1.0917512798309326,0.8557599782943726,1.197570595741272,1.012231011390686,1.0857334136962888,0.9881999611854552,1.0895834183692934
LARP4B,1.1117014026641845,1.1087492108345032,1.0853960633277893,1.187367968559265,1.0535755443572998,1.108013126850128,1.139652314186096,1.0679700994491577,1.1649652767181398
CSK,0.9302895855903628,0.9867114305496216,1.040163640975952,1.066933329105377,0.96675012588501,1.136168522834778,1.110015642642975,1.1452571582794189,1.0941287612915038
SRPK1,0.9467319011688232,1.0788878393173218,0.9521461343765258,0.9825252532958983,1.0893919539451598,0.911837134361267,0.8878145551681518,0.7931401062011719,0.9295514798164368
ORMDL3,1.1518557620048522,1.1195302248001098,1.2383403968811035,1.3458200454711913,1.1216173219680787,1.3267896318435668,1.085737340450287,1.3708931875228882,1.3125925016403197
ADD3,0.7551744794845581,1.0155767011642456,0.9408380889892578,0.8296690118312835,0.9947541761398316,0.9458229303359984,0.90765677690506,0.8437696170806884,0.8168019509315491
POGZ,1.0063636302947998,1.0142729520797729,1.0778975582122805,1.164873640537262,0.9229728865623474,1.056369252204895,1.0637709546089174,1.182872638702393,1.1951055669784545
TK1,0.9497675108909608,1.121742994785309,0.9737258291244508,0.6900273483991624,1.2220096611976623,1.0031937837600708,1.2400254201889038,0.9288453173637392,0.8738268613815308
APOL6,0.7216353034973144,0.7311967277526856,0.765526294708252,0.7332831764221192,0.6158752274513245,0.9341211795806884,0.7557490777969361,0.6764037680625916,0.6776396214962006
STK24,0.7972732830047606,1.0500220394134518,0.9624618887901306,0.9367569160461426,0.9766425395011902,0.9393914318084716,0.9018145322799682,0.9525718665122984,0.9392983078956604
PPP1R9B,1.05109787940979,0.9236007475852966,1.0335819959640502,1.1569064664840698,1.0530706548690796,1.1103642106056213,1.140154712200165,1.176358301639557,1.2003967714309691
DUSP3,1.0072103905677796,1.0782524585723876,1.168850564956665,1.1066042304039,1.2570374965667723,1.200600299835205,1.0803984165191651,1.1325283765792846,1.0617671489715577
NUP62,0.9888896727561952,1.0277996635437012,1.0020256996154786,0.987208194732666,0.9923638558387756,1.05392715215683,1.136524748802185,1.090540452003479,1.0971891474723816
EIF2AK2,0.9432324266433716,1.092449436187744,1.101846022605896,1.0758134794235228,1.1449359703063966,1.1304390001296996,1.1046730637550355,1.1050044560432433,1.0665522694587708
STOML2,0.9027439188957214,1.2179801321029662,1.0729385733604428,0.764151680469513,1.190905842781067,0.8563180661201478,0.9953917050361634,0.7734000182151795,0.9743666815757752
TSKU,0.9172909605503085,0.9775096154212952,0.9378066420555116,0.8068829119205475,1.164994008541107,1.075648033618927,1.0629677104949953,0.995126702785492,0.8191972088813781
TOMM22,1.07843346118927,1.249016156196594,1.181546883583069,0.9091202807426452,1.173997766971588,1.1427662229537965,1.1395221996307374,1.1786112451553343,1.130475559234619
TRIP6,1.396504716873169,1.027742908000946,1.1750820589065551,1.330873625278473,1.2401297402381897,1.183497920036316,1.3945981454849243,1.4406301498413083,1.2923008584976197
ATP13A1,0.9884085988998412,0.9824650740623474,0.9457579946517944,0.8290738582611084,0.9709783601760864,1.0158389735221864,1.0258023929595947,1.018921110630035,1.0246207904815674
PSMB6,0.9395333528518676,1.042584912776947,0.9134534335136412,0.7889256143569947,0.9529785919189454,0.9909464526176452,0.8706575870513916,0.8810613584518432,0.8438157725334168
SCAF1,1.0097160696983338,1.0010486483573913,1.008288769721985,0.9691709828376768,1.058462891578674,1.1004179477691651,1.0907449150085449,1.1441839265823366,1.1713506078720095
ATP11B,0.8265201735496521,1.220188508033753,1.018439586162567,0.7564981317520141,1.12864511013031,0.9383763551712034,1.1675124263763428,1.0611060357093811,1.10507071018219
PCM1,0.8532976293563843,0.9797446966171264,0.9506623697280884,1.31879451751709,0.7152140665054322,0.8120380854606628,0.8046144366264343,0.883733699321747,1.0568176460266112
SMARCB1,1.0521074032783506,1.2067406606674194,1.1776789379119872,1.0724976921081542,1.1802676439285278,1.1719399499893188,1.1948956489562987,1.2544941186904908,1.176814651489258
WWTR1,1.0392152214050292,1.0643692207336426,1.0059888076782226,0.8488718533515931,0.9636876916885376,0.9103436827659608,1.0118610095977785,0.9563641476631164,0.9642896819114686
FXYD5,1.105654153823853,0.6872403645515442,1.0311247181892391,1.078248357772827,1.160685193538666,1.223057246208191,1.0888742208480835,1.2387039494514465,0.9043297505378722
SKIL,0.8505183339118958,1.0499139618873596,0.964204797744751,0.737266058921814,0.9064208889007568,1.0395020914077755,0.9048382186889647,0.9761322712898254,0.8598950362205505
LONP2,1.0217232871055606,1.0254233717918395,1.106250729560852,1.1359306144714354,1.0758888554573058,1.0528941321372989,1.0061547923088074,1.0858903813362122,1.0844477105140686
MRPL51,1.034967339038849,1.1387154912948607,1.0539126133918764,0.963635802268982,1.0624929881095888,1.0318587613105774,1.075993678569794,1.0235943150520324,0.9608175683021544
PLEKHM2,1.0881265330314638,1.0391823530197146,1.0938399982452394,1.263351607322693,1.0507449841499328,1.149417128562927,1.195595188140869,1.2960407161712648,1.2859959125518798
UBAP1,0.9350044560432432,1.0570169973373411,1.0803806400299074,1.1682780313491825,1.145410680770874,0.9725356698036194,0.9786215209960938,0.9326829028129576,1.0802698826789856
ZFAND3,1.0693952894210814,1.071670756340027,1.0841233348846435,1.1240775966644287,1.1392916250228882,1.1374790954589844,1.0751296830177308,1.1522576522827148,1.1260388898849487
CBX1,0.973428945541382,1.277143545150757,1.1654734945297245,1.1563023710250853,1.1033645844459534,1.150708498954773,1.163154363632202,1.2040435552597046,1.1834767675399778
CAV1,0.9314958238601684,0.8060746932029724,0.949931483268738,0.8677061581611634,1.082311177253723,1.098466658592224,1.0085319089889526,0.8832082438468932,0.8449069952964783
COPS7A,1.085476098060608,1.051583671569824,1.0609296679496765,1.0653852343559265,1.0821849346160888,1.1025068926811217,1.154150743484497,1.0909787344932556,1.0361569476127626
DDX39B,0.9829026079177856,1.0203144407272338,1.085691864490509,1.1486589097976685,1.0562816929817198,0.8015097093582154,1.078819160461426,0.9986147713661192,1.215459668636322
GAS6,0.7533377242088318,0.7405394411087036,0.9013271260261536,0.7693271625041962,0.8239586138725281,1.020093071460724,0.7871823906898499,1.0012607717514037,0.8725489306449891
AGFG1,0.9655445957183838,1.0249464344978334,0.9057825255393984,0.896438579559326,0.991157205104828,0.966344678401947,0.8680727076530456,0.8227803897857665,0.8131932592391967
SLC35E1,1.1551298141479491,1.06412216424942,1.149673452377319,1.1998669385910037,1.1396593761444094,1.1237565946578978,1.2065419769287111,1.2134795713424684,1.0887395930290222
CHD8,1.154396891593933,1.0254735159873962,1.045308711528778,1.2801415395736693,0.970733549594879,1.0244986724853515,1.2060819578170778,1.2147996759414674,1.2012631607055664
WHSC1,1.0573764324188233,1.1176633167266845,1.095836095809937,1.3623534774780273,1.1074204587936405,0.9608416390419006,1.2240005731582642,1.0641964554786685,1.1783502340316772
SEC23B,0.9079486107826232,1.0287189865112305,0.990121705532074,0.9967589163780212,0.9462058591842653,0.7947230458259582,0.8306719112396241,0.8044484114646911,0.9134402632713318
PHLDA1,0.6636868047714233,0.9911698150634768,1.1346077013015747,1.0526131582260132,1.0616724371910096,0.9865083003044128,1.06438307762146,1.074449746608734,1.0280492234230043
ALDH9A1,1.0218259048461913,1.067887020111084,1.06226704120636,1.1270110297203062,0.919011902809143,1.0213357162475587,0.9321353793144226,0.9778840231895448,1.0480350756645205
MARK2,1.006643714904785,1.025994873046875,0.9868611693382264,1.29706814289093,1.0188516139984132,1.0559141778945922,1.0314280247688294,1.1007234168052673,1.1677054929733277
PITPNA,0.9326192140579224,0.993494291305542,0.9129220604896544,0.928469536304474,0.9711747455596924,0.931785056591034,0.8630608654022216,0.9857638835906982,0.9679409170150756
DDX56,1.2112324333190918,0.9918642258644104,1.0193491077423098,1.062434148788452,1.1126015067100523,1.0843749809265135,1.2878706455230715,1.084676556587219,1.0803830361366271
RDX,0.9325720310211182,1.0690021109580994,1.0594535779953005,1.0423735761642456,1.0441207361221312,0.8826239681243896,0.935362799167633,0.8128557682037354,0.9763245940208436
WDTC1,1.130636303424835,1.008465459346771,1.0405568981170652,1.3249202060699463,0.9378136801719666,1.0603802967071534,1.036506643295288,1.1911609029769896,1.2439648056030272
TMX2,0.9954690742492676,1.1289260721206664,1.0858763694763185,1.0805532002449034,1.137403755187988,1.0255705690383912,1.026243739128113,0.9683585667610168,0.9556832647323608
ATG13,0.9828090286254882,1.0471770763397217,1.0313511753082274,1.2011079072952269,1.108896689414978,1.1212982273101806,1.017035038471222,1.1806307935714722,1.0609960770606994
S100A4,0.8384726071357728,0.9081581568717956,0.992319893836975,0.6589276504516601,0.9257288050651552,1.1219538474082946,0.7950881481170653,0.8675795137882233,0.8242694950103759
BCL6,0.9674811387062072,1.1334103631973265,1.0939288187026976,1.1030260372161864,1.005558681488037,0.9816264748573305,1.114605951309204,1.1315383076667789,1.220202145576477
TAOK1,1.085438711643219,1.072402677536011,1.0693189692497254,1.1779318904876708,0.9822042894363404,1.0535157132148742,1.121314880847931,1.0838036823272703,1.1164559602737427
ARHGAP5,1.0190644836425782,1.0474561548233037,1.005378279685974,1.0551382970809935,1.027669262886047,0.8779778909683227,0.9859617161750794,0.9246415066719054,1.0443556475639344
CDK2AP1,0.934911470413208,1.0731952285766604,0.8917888855934143,0.8644913387298585,0.9326287150382996,1.0174681568145751,0.9494935894012452,0.9816549730300904,0.94229688167572
ASCC2,1.187726583480835,1.1268051290512084,1.1437255430221558,1.2701222920417787,1.2018864536285403,1.1589534091949465,1.224112343788147,1.232698836326599,1.3234972667694094
MDM2,0.9801196908950806,1.1189691495895384,0.9973400998115538,0.6443723368644714,0.942781286239624,1.0089089822769164,0.88174884557724,0.9068224358558656,0.9880582451820372
CEP170B,1.2519435930252076,1.0008579111099245,1.04055317401886,1.1807277822494506,1.1969197034835817,1.114179058074951,1.249742865562439,1.2284550094604492,1.241017074584961
BRI3,1.2529094791412354,1.071790838241577,1.1085285973548888,1.21932950258255,1.0862954020500184,1.142916340827942,1.171919937133789,1.0838016152381895,1.1211015725135804
CHMP5,0.8299554777145385,1.09775262594223,1.0242707061767578,0.7118558645248413,1.0762192225456235,0.8348689365386963,0.8535574102401734,0.6324376142024993,0.8625952982902527
IFITM2,0.9510636615753172,0.799740469455719,0.8840645027160644,0.7378950345516204,0.7017583298683165,0.9777618312835694,0.7291300702095032,0.8473013782501221,0.8248675560951233
OPA1,0.9248314142227172,1.2185672140121462,1.0650232601165772,0.9541367387771608,1.0680473470687866,0.9597221231460572,1.2124942064285278,1.0476924300193786,1.1219667863845824
TGIF1,0.9885979533195496,1.0905100727081298,1.0074164962768557,0.7787307262420654,0.9904761028289796,1.0014922165870668,0.980726149082184,0.8621362519264221,0.9718269109725952
MMADHC,0.8972328591346741,1.0594710254669188,0.971886200904846,0.8875467395782473,1.0439490056037903,0.9444666242599488,0.8836868739128112,0.9038402104377748,0.8624392294883728
FYTTD1,0.7949878883361816,1.2041874742507936,1.0661965322494509,0.7569676494598389,1.0612885570526125,0.9911585664749144,1.000593342781067,0.955161325931549,0.9717082977294922
POFUT1,1.1487389445304872,1.2045334863662718,1.12837833404541,1.1297553300857544,1.1495295453071597,1.0578750944137574,1.1842973041534424,1.249941735267639,1.273092708587647
DENR,0.8927885603904725,1.050051920413971,0.951836633682251,0.8172645449638367,1.0534673547744753,0.9310194897651674,1.035712115764618,0.8878380346298217,0.9325437426567078
MYH10,0.8695479512214661,1.0913482213020325,1.1261529994010926,1.0002984261512755,0.9422426533699036,1.0592693758010865,0.9023008894920348,1.31592248916626,1.0987893986701966
PLXNB1,1.0058683919906617,1.14542995929718,1.0720135426521302,1.0146936392784118,1.1093260502815243,1.0495107436180116,1.0013948941230773,1.1844766306877137,1.168006601333618
SHKBP1,0.9717905879020692,1.0186685967445377,1.0167945194244383,0.8589849972724914,1.0600362300872803,1.021914370059967,1.000930585861206,0.99674325466156,1.0322546172142029
ACP5,0.6419169425964355,0.9324954223632812,1.041080629825592,0.7659377145767211,0.9797828555107116,1.011694152355194,0.9082865595817566,0.805160162448883,0.7964524817466736
EHBP1L1,0.9663393640518187,0.8477693796157837,0.9324320268630982,1.115850946903229,1.0809510421752928,0.9503926444053652,1.0276681470870972,0.9733230638504028,1.0034235692024231
PRCC,0.9659892225265504,1.0272042870521545,1.033965172767639,0.8959686779975892,0.9811931800842284,1.0991630268096926,1.0442227745056152,1.0539381194114683,1.0361565113067628
SLTM,0.8774680399894714,1.020849702358246,0.9865432405471802,1.1271554160118105,0.8977983379364014,0.97932763338089,0.9854919743537904,1.0729427075386049,1.143950273990631
CPSF6,1.0030952739715575,1.1370703601837158,1.050663697719574,0.933383240699768,1.0755932879447938,0.9700293493270872,1.051658833026886,1.1065660572052003,1.0110576343536375
ADSS,1.0494823265075683,1.1039558029174803,1.035882396697998,1.1688679671287538,1.0958378863334657,1.0595764851570129,1.0584542560577392,1.045722599029541,0.958993136882782
HMGCS1,1.1201313972473144,1.298770241737366,1.1524705767631531,1.2263448309898377,1.1494036269187926,1.0208729219436643,1.3190432691574097,1.246235625743866,1.4014161968231202
NIPBL,1.143713102340698,1.1195943999290467,1.142014889717102,1.3742688512802124,1.08512330532074,1.0287934803962708,1.222555842399597,1.2357221508026124,1.2634407377243044
CPSF3L,1.1631976890563966,1.043273561000824,1.05731595993042,0.9904962611198423,1.1063117885589595,1.0539065027236938,1.0900556802749637,1.0845595741271974,1.211567816734314
PTPRA,1.097649290561676,1.0583193755149842,1.0587018275260924,1.1015724730491638,1.069422223567963,1.0348033785820006,1.0628129243850708,1.1701505994796757,1.1596847009658813
ZDHHC3,0.8667049288749695,0.9887113213539124,0.9362780570983886,0.866874144077301,1.0698486042022703,0.99020272731781,0.8650476026535034,0.9040001535415648,0.8415503573417663
PYCR2,1.1544011163711547,1.117701892852783,1.1603982400894164,0.9581745839118956,1.2007214879989625,1.0828155827522277,1.2362072134017943,1.1632052087783813,1.089360406398773
TGFB1,0.9490626406669616,0.826399176120758,0.965797429084778,0.808904480934143,1.0556231236457825,1.1583481216430664,1.015984528064728,1.2260337495803837,1.0445694947242736
BAIAP2L1,1.3765004587173462,0.9962352800369264,1.079705374240875,1.2669096422195434,1.216287703514099,1.2056721496582032,1.3717308902740482,1.2651460790634157,1.200196855068207
NGFRAP1,0.8058626985549926,1.1562801122665405,1.0797108912467956,1.0668124461174011,1.1479481625556949,0.9995374202728272,1.155757348537445,0.9927150535583495,1.1534759426116945
SH3BP4,0.7489271807670593,1.0957309556007384,1.0676688742637634,1.065730197429657,0.793164722919464,1.0456352496147154,0.8336821103096008,1.123088080883026,1.063231122493744
CCNL1,0.8849412083625794,1.0790577960014345,1.0284540891647338,0.808774871826172,1.00615345954895,0.8840748858451845,1.116534676551819,0.9796666860580444,1.1175722074508667
CX3CL1,0.9871801400184632,0.908180968761444,1.1222405791282657,0.9691743648052216,1.1050925350189211,1.4574105501174928,1.1581575417518617,1.382724118232727,1.1539742946624756
CNPY3,1.072356162071228,1.1274752044677734,1.1226327514648435,0.9817310905456542,1.0938657903671265,1.127618622779846,1.0467296457290651,1.119262855052948,1.194539794921875
LTBP1,0.8647385644912721,1.140734612941742,1.1489464950561523,0.9801630473136902,0.954451413154602,1.063267035484314,1.0169631838798523,1.2566110515594484,1.0540473890304565
